ResourceID,AdminArea,AdminAreaType,Timestamp,ID
MLO73215,Barnet,Borough,00 00 00 00 00 13 89 FB ,32792
MLO73216,Barnet,Borough,00 00 00 00 00 13 A1 03 ,38664
MLO73217,Barnet,Borough,00 00 00 00 00 13 B8 41 ,44591
MLO73218,Barnet,Borough,00 00 00 00 00 13 CF 42 ,50457
MLO73219,Barnet,Borough,00 00 00 00 00 13 E6 32 ,56306
MLO73220,Southwark,Borough,00 00 00 00 00 13 16 72 ,3330
MLO73221,Barnet,Borough,00 00 00 00 00 13 2D AB ,9252
MLO73222,Enfield,Borough,00 00 00 00 00 13 44 C8 ,15146
MLO73223,Enfield,Borough,00 00 00 00 00 13 5B D6 ,21025
MLO73223,Barnet,Borough,00 00 00 00 00 13 5B D7 ,21026
MLO73224,Enfield,Borough,00 00 00 00 00 13 73 11 ,26948
MLO73225,Enfield,Borough,00 00 00 00 00 13 89 FC ,32793
MLO73227,Enfield,Borough,00 00 00 00 00 13 B8 42 ,44592
MLO73228,Enfield,Borough,00 00 00 00 00 13 CF 43 ,50458
MLO73229,Enfield,Borough,00 00 00 00 00 13 E6 33 ,56307
MLO73230,Barnet,Borough,00 00 00 00 00 13 16 73 ,3331
MLO73231,Barnet,Borough,00 00 00 00 00 13 2D AC ,9253
MLO73232,City of London,Borough,00 00 00 00 00 13 44 C9 ,15147
MLO73233,City of London,Borough,00 00 00 00 00 13 5B D8 ,21027
MLO73234,City of London,Borough,00 00 00 00 00 13 73 12 ,26949
MLO73235,Hackney,Borough,00 00 00 00 00 13 89 FD ,32794
MLO73236,City of London,Borough,00 00 00 00 00 13 A1 04 ,38665
MLO73237,City of London,Borough,00 00 00 00 00 13 B8 43 ,44593
MLO73238,Southwark,Borough,00 00 00 00 00 13 CF 44 ,50459
MLO73239,Barnet,Borough,00 00 00 00 00 13 E6 34 ,56308
MLO73240,Barnet,Borough,00 00 00 00 00 13 16 74 ,3332
MLO73241,City of London,Borough,00 00 00 00 00 13 2D AD ,9254
MLO73242,City of London,Borough,00 00 00 00 00 13 44 CA ,15148
MLO73243,Ealing,Borough,00 00 00 00 00 13 5B D9 ,21028
MLO73244,Hounslow,Borough,00 00 00 00 00 13 73 13 ,26950
MLO73245,Tower Hamlets,Borough,00 00 00 00 00 13 89 FE ,32795
MLO73246,Ealing,Borough,00 00 00 00 00 13 A1 05 ,38666
MLO73247,Ealing,Borough,00 00 00 00 00 13 B8 44 ,44594
MLO73248,Ealing,Borough,00 00 00 00 00 13 CF 45 ,50460
MLO73249,Ealing,Borough,00 00 00 00 00 13 E6 35 ,56309
MLO73250,Brent,Borough,00 00 00 00 00 13 16 75 ,3333
MLO73251,Brent,Borough,00 00 00 00 00 13 2D AE ,9255
MLO73252,Haringey,Borough,00 00 00 00 00 13 44 CB ,15149
MLO73253,City of Westminster,Borough,00 00 00 00 00 13 5B DA ,21029
MLO73254,City of Westminster,Borough,00 00 00 00 00 13 73 14 ,26951
MLO73255,Barking and Dagenham,Borough,00 00 00 00 00 13 89 FF ,32796
MLO73256,Redbridge,Borough,00 00 00 00 00 13 A1 06 ,38667
MLO73257,Redbridge,Borough,00 00 00 00 00 13 B8 45 ,44595
MLO73258,Barking and Dagenham,Borough,00 00 00 00 00 13 CF 46 ,50461
MLO73258,Newham,Borough,00 00 00 00 00 13 CF 47 ,50462
MLO73259,Newham,Borough,00 00 00 00 00 13 E6 36 ,56310
MLO73260,Newham,Borough,00 00 00 00 00 13 16 76 ,3334
MLO73261,Newham,Borough,00 00 00 00 00 13 2D AF ,9256
MLO73264,Newham,Borough,00 00 00 00 00 13 73 15 ,26952
MLO73265,Waltham Forest,Borough,00 00 00 00 00 13 8A 01 ,32797
MLO73266,Waltham Forest,Borough,00 00 00 00 00 13 A1 07 ,38668
MLO73267,Richmond upon Thames,Borough,00 00 00 00 00 13 B8 46 ,44596
MLO73268,Richmond upon Thames,Borough,00 00 00 00 00 13 CF 48 ,50463
MLO73269,Kingston upon Thames,Borough,00 00 00 00 00 13 E6 37 ,56311
MLO73270,Richmond upon Thames,Borough,00 00 00 00 00 13 16 77 ,3335
MLO73271,Bromley,Borough,00 00 00 00 00 13 2D B0 ,9257
MLO73272,Wandsworth,Borough,00 00 00 00 00 13 44 CC ,15150
MLO73273,Croydon,Borough,00 00 00 00 00 13 5B DB ,21030
MLO73274,Enfield,Borough,00 00 00 00 00 13 73 16 ,26953
MLO73275,Havering,Borough,00 00 00 00 00 13 8A 02 ,32798
MLO73276,Havering,Borough,00 00 00 00 00 13 A1 08 ,38669
MLO73277,Wandsworth,Borough,00 00 00 00 00 13 B8 47 ,44597
MLO73278,Wandsworth,Borough,00 00 00 00 00 13 CF 49 ,50464
MLO73279,Havering,Borough,00 00 00 00 00 13 E6 38 ,56312
MLO73280,Wandsworth,Borough,00 00 00 00 00 13 16 78 ,3336
MLO73281,Southwark,Borough,00 00 00 00 00 13 2D B1 ,9258
MLO73283,Hounslow,Borough,00 00 00 00 00 13 5B DC ,21031
MLO73284,Havering,Borough,00 00 00 00 00 13 73 17 ,26954
MLO73285,Havering,Borough,00 00 00 00 00 13 8A 03 ,32799
MLO73286,Havering,Borough,00 00 00 00 00 13 A1 09 ,38670
MLO73287,Havering,Borough,00 00 00 00 00 13 B8 48 ,44598
MLO73288,Wandsworth,Borough,00 00 00 00 00 13 CF 4A ,50465
MLO73289,Wandsworth,Borough,00 00 00 00 00 13 E6 39 ,56313
MLO73290,Wandsworth,Borough,00 00 00 00 00 13 16 79 ,3337
MLO73291,Wandsworth,Borough,00 00 00 00 00 13 2D B2 ,9259
MLO73292,Wandsworth,Borough,00 00 00 00 00 13 44 CD ,15151
MLO73293,Wandsworth,Borough,00 00 00 00 00 13 5B DD ,21032
MLO73295,Bexley,Borough,00 00 00 00 00 13 8A 04 ,32800
MLO73296,Merton,Borough,00 00 00 00 00 13 A1 0A ,38671
MLO73297,Tower Hamlets,Borough,00 00 00 00 00 13 B8 49 ,44599
MLO73298,Southwark,Borough,00 00 00 00 00 13 CF 4B ,50466
MLO73299,Southwark,Borough,00 00 00 00 00 13 E6 3A ,56314
MLO73300,Sutton,Borough,00 00 00 00 00 13 16 7A ,3338
MLO73301,Hillingdon,Borough,00 00 00 00 00 13 2D B3 ,9260
MLO73303,Croydon,Borough,00 00 00 00 00 13 5B DE ,21033
MLO73305,City of London,Borough,00 00 00 00 00 13 8A 05 ,32801
MLO73306,City of Westminster,Borough,00 00 00 00 00 13 A1 0B ,38672
MLO73308,Tower Hamlets,Borough,00 00 00 00 00 13 CF 4C ,50467
MLO73309,Greenwich,Borough,00 00 00 00 00 13 E6 3B ,56315
MLO73310,Barking and Dagenham,Borough,00 00 00 00 00 13 16 7B ,3339
MLO73311,Croydon,Borough,00 00 00 00 00 13 2D B4 ,9261
MLO73312,Sutton,Borough,00 00 00 00 00 13 44 CE ,15152
MLO73313,Wandsworth,Borough,00 00 00 00 00 13 5B DF ,21034
MLO73314,Wandsworth,Borough,00 00 00 00 00 13 73 18 ,26955
MLO73315,Richmond upon Thames,Borough,00 00 00 00 00 13 8A 06 ,32802
MLO73316,Hillingdon,Borough,00 00 00 00 00 13 A1 0C ,38673
MLO73316,Hounslow,Borough,00 00 00 00 00 13 A1 0D ,38674
MLO73317,Kingston upon Thames,Borough,00 00 00 00 00 13 B8 4A ,44600
MLO73318,Kingston upon Thames,Borough,00 00 00 00 00 13 CF 4D ,50468
MLO73320,Kingston upon Thames,Borough,00 00 00 00 00 13 16 7C ,3340
MLO73321,City of Westminster,Borough,00 00 00 00 00 13 2D B5 ,9262
MLO73322,City of Westminster,Borough,00 00 00 00 00 13 44 CF ,15153
MLO73323,Southwark,Borough,00 00 00 00 00 13 5B E0 ,21035
MLO73325,Southwark,Borough,00 00 00 00 00 13 8A 07 ,32803
MLO73329,Southwark,Borough,00 00 00 00 00 13 E6 3C ,56316
MLO73330,Southwark,Borough,00 00 00 00 00 13 16 7D ,3341
MLO73331,Sutton,Borough,00 00 00 00 00 13 2D B6 ,9263
MLO73332,Sutton,Borough,00 00 00 00 00 13 44 D0 ,15154
MLO73333,Sutton,Borough,00 00 00 00 00 13 5B E1 ,21036
MLO73334,Sutton,Borough,00 00 00 00 00 13 73 19 ,26956
MLO73335,Richmond upon Thames,Borough,00 00 00 00 00 13 8A 08 ,32804
MLO73336,Richmond upon Thames,Borough,00 00 00 00 00 13 A1 0E ,38675
MLO73337,Richmond upon Thames,Borough,00 00 00 00 00 13 B8 4B ,44601
MLO73338,Richmond upon Thames,Borough,00 00 00 00 00 13 CF 4E ,50469
MLO73342,City of London,Borough,00 00 00 00 00 13 44 D1 ,15155
MLO73343,Greenwich,Borough,00 00 00 00 00 13 5B E2 ,21037
MLO73344,Tower Hamlets,Borough,00 00 00 00 00 13 73 1A ,26957
MLO73345,Tower Hamlets,Borough,00 00 00 00 00 13 8A 09 ,32805
MLO73346,Tower Hamlets,Borough,00 00 00 00 00 13 A1 0F ,38676
MLO73347,Tower Hamlets,Borough,00 00 00 00 00 13 B8 4C ,44602
MLO73348,Merton,Borough,00 00 00 00 00 13 CF 4F ,50470
MLO73349,Haringey,Borough,00 00 00 00 00 13 E6 3D ,56317
MLO73350,Haringey,Borough,00 00 00 00 00 13 16 7E ,3342
MLO73352,Barking and Dagenham,Borough,00 00 00 00 00 13 44 D2 ,15156
MLO73353,Barking and Dagenham,Borough,00 00 00 00 00 13 5B E3 ,21038
MLO73354,Bexley,Borough,00 00 00 00 00 13 73 1B ,26958
MLO73356,Bexley,Borough,00 00 00 00 00 13 A1 10 ,38677
MLO73357,Bexley,Borough,00 00 00 00 00 13 B8 4D ,44603
MLO73358,Barking and Dagenham,Borough,00 00 00 00 00 13 CF 50 ,50471
MLO73359,Bexley,Borough,00 00 00 00 00 13 E6 3E ,56318
MLO73361,Barking and Dagenham,Borough,00 00 00 00 00 13 2D B7 ,9264
MLO73362,Barking and Dagenham,Borough,00 00 00 00 00 13 44 D3 ,15157
MLO73363,City of Westminster,Borough,00 00 00 00 00 13 5B E4 ,21039
MLO73364,Havering,Borough,00 00 00 00 00 13 73 1C ,26959
MLO73365,Havering,Borough,00 00 00 00 00 13 8A 0A ,32806
MLO73366,Havering,Borough,00 00 00 00 00 13 A1 11 ,38678
MLO73367,Havering,Borough,00 00 00 00 00 13 B8 4E ,44604
MLO73368,Havering,Borough,00 00 00 00 00 13 CF 51 ,50472
MLO73369,Havering,Borough,00 00 00 00 00 13 E6 3F ,56319
MLO73370,Croydon,Borough,00 00 00 00 00 13 16 7F ,3343
MLO73371,Croydon,Borough,00 00 00 00 00 13 2D B8 ,9265
MLO73374,Croydon,Borough,00 00 00 00 00 13 73 1D ,26960
MLO73376,Hackney,Borough,00 00 00 00 00 13 A1 12 ,38679
MLO73381,Hounslow,Borough,00 00 00 00 00 13 2D B9 ,9266
MLO73382,City of London,Borough,00 00 00 00 00 13 44 D4 ,15158
MLO73383,Redbridge,Borough,00 00 00 00 00 13 5B E5 ,21040
MLO73384,Sutton,Borough,00 00 00 00 00 13 73 1E ,26961
MLO73385,Hackney,Borough,00 00 00 00 00 13 8A 0B ,32807
MLO73386,Hackney,Borough,00 00 00 00 00 13 A1 13 ,38680
MLO73387,Hackney,Borough,00 00 00 00 00 13 B8 4F ,44605
MLO73388,Kingston upon Thames,Borough,00 00 00 00 00 13 CF 52 ,50473
MLO73389,Kingston upon Thames,Borough,00 00 00 00 00 13 E6 40 ,56320
MLO73390,Kingston upon Thames,Borough,00 00 00 00 00 13 16 80 ,3344
MLO73391,Kingston upon Thames,Borough,00 00 00 00 00 13 2D BA ,9267
MLO73392,Kingston upon Thames,Borough,00 00 00 00 00 13 44 D5 ,15159
MLO73393,Kingston upon Thames,Borough,00 00 00 00 00 13 5B E6 ,21041
MLO73395,Tower Hamlets,Borough,00 00 00 00 00 13 8A 0C ,32808
MLO73396,Tower Hamlets,Borough,00 00 00 00 00 13 A1 14 ,38681
MLO73397,Tower Hamlets,Borough,00 00 00 00 00 13 B8 50 ,44606
MLO73398,Hillingdon,Borough,00 00 00 00 00 13 CF 53 ,50474
MLO73402,Southwark,Borough,00 00 00 00 00 13 44 D6 ,15160
MLO73406,Redbridge,Borough,00 00 00 00 00 13 A1 15 ,38682
MLO73407,Croydon,Borough,00 00 00 00 00 13 B8 51 ,44607
MLO73408,Hammersmith and Fulham,Borough,00 00 00 00 00 13 CF 54 ,50475
MLO73411,Hounslow,Borough,00 00 00 00 00 13 2D BB ,9268
MLO73412,Hounslow,Borough,00 00 00 00 00 13 44 D7 ,15161
MLO73413,Hounslow,Borough,00 00 00 00 00 13 5B E7 ,21042
MLO73414,Barking and Dagenham,Borough,00 00 00 00 00 13 73 1F ,26962
MLO73416,Barking and Dagenham,Borough,00 00 00 00 00 13 A1 16 ,38683
MLO73417,Barking and Dagenham,Borough,00 00 00 00 00 13 B8 52 ,44608
MLO73418,Hounslow,Borough,00 00 00 00 00 13 CF 55 ,50476
MLO73419,Hounslow,Borough,00 00 00 00 00 13 E6 41 ,56321
MLO73420,Hounslow,Borough,00 00 00 00 00 13 16 81 ,3345
MLO73421,City of London,Borough,00 00 00 00 00 13 2D BC ,9269
MLO73422,City of London,Borough,00 00 00 00 00 13 44 D8 ,15162
MLO73423,City of London,Borough,00 00 00 00 00 13 5B E8 ,21043
MLO73428,City of Westminster,Borough,00 00 00 00 00 13 CF 56 ,50477
MLO73429,City of Westminster,Borough,00 00 00 00 00 13 E6 42 ,56322
MLO73432,City of Westminster,Borough,00 00 00 00 00 13 44 D9 ,15163
MLO73438,City of Westminster,Borough,00 00 00 00 00 13 CF 57 ,50478
MLO73440,City of Westminster,Borough,00 00 00 00 00 13 16 82 ,3346
MLO73441,City of Westminster,Borough,00 00 00 00 00 13 2D BD ,9270
MLO73442,City of Westminster,Borough,00 00 00 00 00 13 44 DA ,15164
MLO73443,Merton,Borough,00 00 00 00 00 13 5B E9 ,21044
MLO73444,Southwark,Borough,00 00 00 00 00 13 73 20 ,26963
MLO73445,Southwark,Borough,00 00 00 00 00 13 8A 0D ,32809
MLO73451,Southwark,Borough,00 00 00 00 00 13 2D BE ,9271
MLO73452,Southwark,Borough,00 00 00 00 00 13 44 DB ,15165
MLO73453,Southwark,Borough,00 00 00 00 00 13 5B EA ,21045
MLO73455,Islington,Borough,00 00 00 00 00 13 8A 0E ,32810
MLO73457,Islington,Borough,00 00 00 00 00 13 B8 53 ,44609
MLO73458,Islington,Borough,00 00 00 00 00 13 CF 58 ,50479
MLO73459,Havering,Borough,00 00 00 00 00 13 E6 43 ,56323
MLO73460,Croydon,Borough,00 00 00 00 00 13 16 83 ,3347
MLO73461,Islington,Borough,00 00 00 00 00 13 2D BF ,9272
MLO73462,Islington,Borough,00 00 00 00 00 13 44 DC ,15166
MLO73464,Islington,Borough,00 00 00 00 00 13 73 21 ,26964
MLO73465,Brent,Borough,00 00 00 00 00 13 8A 0F ,32811
MLO73466,Brent,Borough,00 00 00 00 00 13 A1 17 ,38684
MLO73467,Brent,Borough,00 00 00 00 00 13 B8 54 ,44610
MLO73468,Brent,Borough,00 00 00 00 00 13 CF 59 ,50480
MLO73469,Brent,Borough,00 00 00 00 00 13 E6 44 ,56324
MLO73470,Brent,Borough,00 00 00 00 00 13 16 84 ,3348
MLO73471,Croydon,Borough,00 00 00 00 00 13 2D C0 ,9273
MLO73472,Croydon,Borough,00 00 00 00 00 13 44 DD ,15167
MLO73473,Croydon,Borough,00 00 00 00 00 13 5B EB ,21046
MLO73474,Lewisham,Borough,00 00 00 00 00 13 73 22 ,26965
MLO73477,Tower Hamlets,Borough,00 00 00 00 00 13 B8 55 ,44611
MLO73479,Tower Hamlets,Borough,00 00 00 00 00 13 E6 45 ,56325
MLO73480,Tower Hamlets,Borough,00 00 00 00 00 13 16 85 ,3349
MLO73481,Tower Hamlets,Borough,00 00 00 00 00 13 2D C1 ,9274
MLO73482,Tower Hamlets,Borough,00 00 00 00 00 13 44 DE ,15168
MLO73483,Tower Hamlets,Borough,00 00 00 00 00 13 5B EC ,21047
MLO73484,Tower Hamlets,Borough,00 00 00 00 00 13 73 23 ,26966
MLO73485,Tower Hamlets,Borough,00 00 00 00 00 13 8A 10 ,32812
MLO73486,Tower Hamlets,Borough,00 00 00 00 00 13 A1 18 ,38685
MLO73487,Tower Hamlets,Borough,00 00 00 00 00 13 B8 56 ,44612
MLO73488,Tower Hamlets,Borough,00 00 00 00 00 13 CF 5A ,50481
MLO73489,Tower Hamlets,Borough,00 00 00 00 00 13 E6 46 ,56326
MLO73490,Tower Hamlets,Borough,00 00 00 00 00 13 16 86 ,3350
MLO73491,Tower Hamlets,Borough,00 00 00 00 00 13 2D C2 ,9275
MLO73493,Southwark,Borough,00 00 00 00 00 13 5B ED ,21048
MLO73495,Hammersmith and Fulham,Borough,00 00 00 00 00 13 8A 11 ,32813
MLO73496,Hammersmith and Fulham,Borough,00 00 00 00 00 13 A1 19 ,38686
MLO73497,Sutton,Borough,00 00 00 00 00 13 B8 57 ,44613
MLO73498,Sutton,Borough,00 00 00 00 00 13 CF 5B ,50482
MLO73499,Sutton,Borough,00 00 00 00 00 13 E6 47 ,56327
MLO73501,Sutton,Borough,00 00 00 00 00 13 2D C3 ,9276
MLO73502,Sutton,Borough,00 00 00 00 00 13 44 DF ,15169
MLO73503,Sutton,Borough,00 00 00 00 00 13 5B EE ,21049
MLO73504,Hillingdon,Borough,00 00 00 00 00 13 73 24 ,26967
MLO73505,Hillingdon,Borough,00 00 00 00 00 13 8A 12 ,32814
MLO73506,Hillingdon,Borough,00 00 00 00 00 13 A1 1A ,38687
MLO73508,City of Westminster,Borough,00 00 00 00 00 13 CF 5C ,50483
MLO73509,Tower Hamlets,Borough,00 00 00 00 00 13 E6 48 ,56328
MLO73510,Merton,Borough,00 00 00 00 00 13 16 87 ,3351
MLO73511,Merton,Borough,00 00 00 00 00 13 2D C4 ,9277
MLO73512,Lewisham,Borough,00 00 00 00 00 13 44 E0 ,15170
MLO73513,Croydon,Borough,00 00 00 00 00 13 5B EF ,21050
MLO73514,Greenwich,Borough,00 00 00 00 00 13 73 25 ,26968
MLO73515,Greenwich,Borough,00 00 00 00 00 13 8A 13 ,32815
MLO73516,Greenwich,Borough,00 00 00 00 00 13 A1 1B ,38688
MLO73517,Hillingdon,Borough,00 00 00 00 00 13 B8 58 ,44614
MLO73518,Harrow,Borough,00 00 00 00 00 13 CF 5D ,50484
MLO73523,Camden,Borough,00 00 00 00 00 13 5B F0 ,21051
MLO73524,Camden,Borough,00 00 00 00 00 13 73 26 ,26969
MLO73525,Camden,Borough,00 00 00 00 00 13 8A 14 ,32816
MLO73526,Camden,Borough,00 00 00 00 00 13 A1 1C ,38689
MLO73527,Camden,Borough,00 00 00 00 00 13 B8 59 ,44615
MLO73528,Camden,Borough,00 00 00 00 00 13 CF 5E ,50485
MLO73529,Richmond upon Thames,Borough,00 00 00 00 00 13 E6 49 ,56329
MLO73531,Islington,Borough,00 00 00 00 00 13 2D C5 ,9278
MLO73534,Islington,Borough,00 00 00 00 00 13 73 27 ,26970
MLO73538,Richmond upon Thames,Borough,00 00 00 00 00 13 CF 5F ,50486
MLO73539,Croydon,Borough,00 00 00 00 00 13 E6 4A ,56330
MLO73540,Croydon,Borough,00 00 00 00 00 13 16 88 ,3352
MLO73541,Croydon,Borough,00 00 00 00 00 13 2D C6 ,9279
MLO73543,Croydon,Borough,00 00 00 00 00 13 5B F1 ,21052
MLO73544,Croydon,Borough,00 00 00 00 00 13 73 28 ,26971
MLO73545,Croydon,Borough,00 00 00 00 00 13 8A 15 ,32817
MLO73546,Lambeth,Borough,00 00 00 00 00 13 A1 1D ,38690
MLO73547,Lambeth,Borough,00 00 00 00 00 13 B8 5A ,44616
MLO73548,Lambeth,Borough,00 00 00 00 00 13 CF 60 ,50487
MLO73549,Lambeth,Borough,00 00 00 00 00 13 E6 4B ,56331
MLO73550,Lambeth,Borough,00 00 00 00 00 13 16 89 ,3353
MLO73552,Lewisham,Borough,00 00 00 00 00 13 44 E1 ,15171
MLO73555,Barnet,Borough,00 00 00 00 00 13 8A 16 ,32818
MLO73556,Barnet,Borough,00 00 00 00 00 13 A1 1E ,38691
MLO73557,Camden,Borough,00 00 00 00 00 13 B8 5B ,44617
MLO73559,Camden,Borough,00 00 00 00 00 13 E6 4C ,56332
MLO73560,Camden,Borough,00 00 00 00 00 13 16 8A ,3354
MLO73562,Camden,Borough,00 00 00 00 00 13 44 E2 ,15172
MLO73564,Lambeth,Borough,00 00 00 00 00 13 73 29 ,26972
MLO73569,Bromley,Borough,00 00 00 00 00 13 E6 4D ,56333
MLO73570,Kensington and Chelsea,Borough,00 00 00 00 00 13 16 8B ,3355
MLO73571,Kensington and Chelsea,Borough,00 00 00 00 00 13 2D C7 ,9280
MLO73572,Kensington and Chelsea,Borough,00 00 00 00 00 13 44 E3 ,15173
MLO73574,Kensington and Chelsea,Borough,00 00 00 00 00 13 73 2A ,26973
MLO73575,Kensington and Chelsea,Borough,00 00 00 00 00 13 8A 17 ,32819
MLO73576,Islington,Borough,00 00 00 00 00 13 A1 1F ,38692
MLO73577,Bromley,Borough,00 00 00 00 00 13 B8 5C ,44618
MLO73578,Bromley,Borough,00 00 00 00 00 13 CF 61 ,50488
MLO73579,Lewisham,Borough,00 00 00 00 00 13 E6 4E ,56334
MLO73580,Tower Hamlets,Borough,00 00 00 00 00 13 16 8C ,3356
MLO73581,City of London,Borough,00 00 00 00 00 13 2D C8 ,9281
MLO73584,City of London,Borough,00 00 00 00 00 13 73 2B ,26974
MLO73585,City of London,Borough,00 00 00 00 00 13 8A 18 ,32820
MLO73586,City of London,Borough,00 00 00 00 00 13 A1 20 ,38693
MLO73587,City of London,Borough,00 00 00 00 00 13 B8 5D ,44619
MLO73588,City of Westminster,Borough,00 00 00 00 00 13 CF 62 ,50489
MLO73589,City of Westminster,Borough,00 00 00 00 00 13 E6 4F ,56335
MLO73590,Hounslow,Borough,00 00 00 00 00 13 16 8D ,3357
MLO73591,Hounslow,Borough,00 00 00 00 00 13 2D C9 ,9282
MLO73594,Southwark,Borough,00 00 00 00 00 13 73 2C ,26975
MLO73597,Southwark,Borough,00 00 00 00 00 13 B8 5E ,44620
MLO73599,Southwark,Borough,00 00 00 00 00 13 E6 50 ,56336
MLO73600,Southwark,Borough,00 00 00 00 00 13 16 8E ,3358
MLO73601,Islington,Borough,00 00 00 00 00 13 2D CA ,9283
MLO73602,Islington,Borough,00 00 00 00 00 13 44 E4 ,15174
MLO73603,Islington,Borough,00 00 00 00 00 13 5B F2 ,21053
MLO73607,City of Westminster,Borough,00 00 00 00 00 13 B8 5F ,44621
MLO73608,City of Westminster,Borough,00 00 00 00 00 13 CF 63 ,50490
MLO73609,City of London,Borough,00 00 00 00 00 13 E6 51 ,56337
MLO73610,City of London,Borough,00 00 00 00 00 13 16 8F ,3359
MLO73611,City of London,Borough,00 00 00 00 00 13 2D CB ,9284
MLO73612,City of London,Borough,00 00 00 00 00 13 44 E5 ,15175
MLO73613,City of London,Borough,00 00 00 00 00 13 5B F3 ,21054
MLO73614,City of London,Borough,00 00 00 00 00 13 73 2D ,26976
MLO73615,City of London,Borough,00 00 00 00 00 13 8A 19 ,32821
MLO73617,City of London,Borough,00 00 00 00 00 13 B8 60 ,44622
MLO73618,City of London,Borough,00 00 00 00 00 13 CF 64 ,50491
MLO73619,City of London,Borough,00 00 00 00 00 13 E6 52 ,56338
MLO73620,Croydon,Borough,00 00 00 00 00 13 16 90 ,3360
MLO73623,Croydon,Borough,00 00 00 00 00 13 5B F4 ,21055
MLO73624,Croydon,Borough,00 00 00 00 00 13 73 2E ,26977
MLO73625,Croydon,Borough,00 00 00 00 00 13 8A 1A ,32822
MLO73626,City of London,Borough,00 00 00 00 00 13 A1 21 ,38694
MLO73627,City of London,Borough,00 00 00 00 00 13 B8 61 ,44623
MLO73628,City of London,Borough,00 00 00 00 00 13 CF 65 ,50492
MLO73631,Camden,Borough,00 00 00 00 00 13 2D CC ,9285
MLO73632,Camden,Borough,00 00 00 00 00 13 44 E6 ,15176
MLO73633,Camden,Borough,00 00 00 00 00 13 5B F5 ,21056
MLO73634,Camden,Borough,00 00 00 00 00 13 73 2F ,26978
MLO73635,Tower Hamlets,Borough,00 00 00 00 00 13 8A 1B ,32823
MLO73636,Tower Hamlets,Borough,00 00 00 00 00 13 A1 22 ,38695
MLO73637,Tower Hamlets,Borough,00 00 00 00 00 13 B8 62 ,44624
MLO73638,Tower Hamlets,Borough,00 00 00 00 00 13 CF 66 ,50493
MLO73639,Tower Hamlets,Borough,00 00 00 00 00 13 E6 53 ,56339
MLO73640,Barnet,Borough,00 00 00 00 00 13 16 91 ,3361
MLO73641,Redbridge,Borough,00 00 00 00 00 13 2D CD ,9286
MLO73642,Redbridge,Borough,00 00 00 00 00 13 44 E7 ,15177
MLO73643,Redbridge,Borough,00 00 00 00 00 13 5B F6 ,21057
MLO73644,Redbridge,Borough,00 00 00 00 00 13 73 30 ,26979
MLO73645,Greenwich,Borough,00 00 00 00 00 13 8A 1C ,32824
MLO73646,Kingston upon Thames,Borough,00 00 00 00 00 13 A1 23 ,38696
MLO73647,Kingston upon Thames,Borough,00 00 00 00 00 13 B8 63 ,44625
MLO73648,Kingston upon Thames,Borough,00 00 00 00 00 13 CF 67 ,50494
MLO73649,Kingston upon Thames,Borough,00 00 00 00 00 13 E6 54 ,56340
MLO73650,Greenwich,Borough,00 00 00 00 00 13 16 92 ,3362
MLO73651,Greenwich,Borough,00 00 00 00 00 13 2D CE ,9287
MLO73652,Southwark,Borough,00 00 00 00 00 13 44 E8 ,15178
MLO73653,City of London,Borough,00 00 00 00 00 13 5B F7 ,21058
MLO73654,City of London,Borough,00 00 00 00 00 13 73 31 ,26980
MLO73655,City of London,Borough,00 00 00 00 00 13 8A 1D ,32825
MLO73656,City of London,Borough,00 00 00 00 00 13 A1 24 ,38697
MLO73658,City of London,Borough,00 00 00 00 00 13 CF 68 ,50495
MLO73659,City of London,Borough,00 00 00 00 00 13 E6 55 ,56341
MLO73660,City of London,Borough,00 00 00 00 00 13 16 93 ,3363
MLO73661,City of London,Borough,00 00 00 00 00 13 2D CF ,9288
MLO73662,City of London,Borough,00 00 00 00 00 13 44 E9 ,15179
MLO73663,City of London,Borough,00 00 00 00 00 13 5B F8 ,21059
MLO73664,City of London,Borough,00 00 00 00 00 13 73 32 ,26981
MLO73665,Hounslow,Borough,00 00 00 00 00 13 8A 1E ,32826
MLO73666,Hounslow,Borough,00 00 00 00 00 13 A1 25 ,38698
MLO73667,Hounslow,Borough,00 00 00 00 00 13 B8 64 ,44626
MLO73668,Hounslow,Borough,00 00 00 00 00 13 CF 69 ,50496
MLO73669,Hounslow,Borough,00 00 00 00 00 13 E6 56 ,56342
MLO73670,Hounslow,Borough,00 00 00 00 00 13 16 94 ,3364
MLO73671,Bexley,Borough,00 00 00 00 00 13 2D D0 ,9289
MLO73672,Bexley,Borough,00 00 00 00 00 13 44 EA ,15180
MLO73673,Bexley,Borough,00 00 00 00 00 13 5B F9 ,21060
MLO73674,Merton,Borough,00 00 00 00 00 13 73 33 ,26982
MLO73675,Lambeth,Borough,00 00 00 00 00 13 8A 1F ,32827
MLO73676,Lambeth,Borough,00 00 00 00 00 13 A1 26 ,38699
MLO73677,Lambeth,Borough,00 00 00 00 00 13 B8 65 ,44627
MLO73678,City of Westminster,Borough,00 00 00 00 00 13 CF 6A ,50497
MLO73679,City of Westminster,Borough,00 00 00 00 00 13 E6 57 ,56343
MLO73680,Wandsworth,Borough,00 00 00 00 00 13 16 95 ,3365
MLO73681,City of Westminster,Borough,00 00 00 00 00 13 2D D1 ,9290
MLO73682,City of Westminster,Borough,00 00 00 00 00 13 44 EB ,15181
